block,block_start,lambda,seed,method,model,risk,speed,gain,hazard,n_obs,subspace,source
14,2005-01-12,0.03,1,dtr,dtr,0.7489950060844421,1.3407779932022095,0.004901162814348936,0.008810749947213202,279,sensor_residual_k1,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.17127147316932678,2.018606662750244,0.06401865184307098,0.2608614649934935,296,sensor_residual_k1,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.1670161485671997,1.3082793951034546,0.039596762508153915,0.06777361976105206,281,sensor_residual_k1,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.1980796903371811,0.8407312631607056,0.05495346710085869,0.038842707321855935,331,sensor_residual_k1,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.45303064584732056,2.808095932006836,0.023241113871335983,0.1832655435444424,320,sensor_residual_k1,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.16920864582061768,1.157148838043213,0.09257437288761139,0.1239564773962236,281,sensor_residual_k1,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.3002188801765442,0.0,0.0,0.0,332,sensor_residual_k1,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.40794986486434937,0.589765727519989,0.056120097637176514,0.01951989514212058,213,sensor_residual_k1,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,0.7534305453300476,2.501310348510742,0.03278554230928421,0.2051244981589301,195,sensor_residual_k1,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,0.5986026525497437,1.4069782495498657,0.006370664574205875,0.012611289835266423,220,sensor_residual_k1,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.33172211050987244,1.578414797782898,0.13767512142658234,0.34300287150004966,166,sensor_residual_k1,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.3760190010070801,1.030644178390503,0.14046096801757812,0.1492014920121769,237,sensor_residual_k1,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.22010624408721924,1.0603092908859253,0.030788298696279526,0.03461392314555596,201,sensor_residual_k1,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.1398485004901886,2.3673222064971924,0.0055936058051884174,0.031347766365671215,116,sensor_residual_k1,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.308384507894516,0.7426848411560059,0.15783414244651794,0.08705827834109718,322,sensor_residual_k1,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.25353437662124634,4.305335521697998,0.027571624144911766,0.5110652527329923,305,sensor_residual_k1,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,1.0924952030181885,1.8594954013824463,0.11258489638566971,0.3892874023211688,328,sensor_residual_k1,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.3749529719352722,1.149946928024292,0.122847780585289,0.1624511946888799,307,sensor_residual_k1,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,1.2507226467132568,1.5976122617721558,0.013131571933627129,0.03351656379688334,237,sensor_residual_k1,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.285506933927536,1.4250354766845703,0.023036466911435127,0.0467807548348167,224,sensor_residual_k1,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.7520860433578491,1.3407779932022095,0.00561378663405776,0.010091823545401035,279,sensor_residual_k1,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.2897627651691437,2.018606662750244,0.05006936565041542,0.20402129221463658,296,sensor_residual_k1,subspace_ablation
16,2005-02-11,0.08,1,dtr,dtr,0.2384653091430664,1.3082793951034546,0.036477603018283844,0.06243488204993238,281,sensor_residual_k1,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.29811111092567444,0.8407312631607056,0.03651469200849533,0.02580964531374461,331,sensor_residual_k1,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.5267812609672546,2.808095932006836,0.01315340120345354,0.1037198661972077,320,sensor_residual_k1,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.18121874332427979,1.157148838043213,0.06338076293468475,0.08486642537245893,281,sensor_residual_k1,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_residual_k2,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_residual_k2,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_residual_k2,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_residual_k2,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_residual_k2,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_residual_k2,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_residual_k2,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_residual_k2,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_residual_k2,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_residual_k2,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_residual_k2,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_residual_k2,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_residual_k2,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_residual_k2,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_residual_k2,subspace_ablation
15,2005-01-26,0.0,1,standard,standard,0.20080718398094177,2.018606662750244,0.09262387454509735,0.37742125008249144,296,sensor_residual_k2,subspace_ablation
16,2005-02-11,0.0,1,standard,standard,0.1700272262096405,1.3082793951034546,0.0578598752617836,0.09903267178993536,281,sensor_residual_k2,subspace_ablation
17,2005-02-23,0.0,1,standard,standard,0.22736789286136627,0.8407312631607056,0.0769021213054657,0.0543566538725523,331,sensor_residual_k2,subspace_ablation
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_residual_k2,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_residual_k2,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.36772873997688293,0.0,0.0,0.0,332,sensor_residual_k2,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.47246894240379333,0.589765727519989,0.07018207758665085,0.024410983819102988,213,sensor_residual_k2,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.190467119216919,2.501310348510742,0.060034941881895065,0.3756118233260702,195,sensor_residual_k2,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,0.9961894750595093,1.4069782495498657,0.008228202350437641,0.0162884489453009,220,sensor_residual_k2,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.45569396018981934,1.578414797782898,0.17990007996559143,0.4482018491931554,166,sensor_residual_k2,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.42384645342826843,1.030644178390503,0.16828690469264984,0.17875896500380176,237,sensor_residual_k2,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.24447958171367645,1.0603092908859253,0.05651719868183136,0.06353978798482378,201,sensor_residual_k2,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.2106577605009079,2.3673222064971924,0.005226363893598318,0.02928966394566682,116,sensor_residual_k2,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.27287623286247253,0.7426848411560059,0.2399887889623642,0.13237320179509274,322,sensor_residual_k2,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.24420508742332458,4.305335521697998,0.04091723635792732,0.758438372382166,305,sensor_residual_k2,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.9248096346855164,1.8594954013824463,0.2134505659341812,0.7380529627336166,328,sensor_residual_k2,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.32290732860565186,1.149946928024292,0.2341519296169281,0.30963734569521045,307,sensor_residual_k2,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.8014047741889954,1.5976122617721558,0.00947432592511177,0.024181937311579988,237,sensor_residual_k2,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.2768280804157257,1.4250354766845703,0.06713850796222687,0.1363399210925552,224,sensor_residual_k2,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.7896907329559326,1.3407779932022095,0.008732689544558525,0.01569863047978934,279,sensor_residual_k2,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.1916142851114273,2.018606662750244,0.08849580585956573,0.36060030784301356,296,sensor_residual_k2,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.1688465029001236,1.3082793951034546,0.05555492639541626,0.09508753289112565,281,sensor_residual_k2,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.21681836247444153,0.8407312631607056,0.07103442400693893,0.05020919492511933,331,sensor_residual_k2,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.4202956557273865,2.808095932006836,0.03241728991270065,0.2556233874580361,320,sensor_residual_k2,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.17633453011512756,1.157148838043213,0.1411113739013672,0.18894720302983195,281,sensor_residual_k2,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.39239630103111267,0.0,0.0,0.0,332,sensor_residual_k2,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.5487881898880005,0.589765727519989,0.07444608956575394,0.025894107873072933,213,sensor_residual_k2,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.3915433883666992,2.501310348510742,0.060276467353105545,0.37712294034854565,195,sensor_residual_k2,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.1439735889434814,1.4069782495498657,0.006400578189641237,0.012670506463277807,220,sensor_residual_k2,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.44753316044807434,1.578414797782898,0.17654502391815186,0.4398430851231411,166,sensor_residual_k2,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.42330095171928406,1.030644178390503,0.1661291867494583,0.1764669778346308,237,sensor_residual_k2,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.24412062764167786,1.0603092908859253,0.05625932663679123,0.0632498738445051,201,sensor_residual_k2,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.207179456949234,2.3673222064971924,0.005462300032377243,0.03061190065902263,116,sensor_residual_k2,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.2704896032810211,0.7426848411560059,0.26608434319496155,0.1467670077779552,322,sensor_residual_k2,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.24705427885055542,4.305335521697998,0.04053148254752159,0.7512880729449055,305,sensor_residual_k2,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.9216583967208862,1.8594954013824463,0.20802132785320282,0.7192801605463042,328,sensor_residual_k2,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.3351097106933594,1.149946928024292,0.22551414370536804,0.2982149281788801,307,sensor_residual_k2,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.835059642791748,1.5976122617721558,0.007336081471294165,0.018724357136720115,237,sensor_residual_k2,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.2609861493110657,1.4250354766845703,0.058009516447782516,0.11780143966794258,224,sensor_residual_k2,subspace_ablation
14,2005-01-12,0.01,1,dtr,dtr,0.7675909399986267,1.3407779932022095,0.004090176895260811,0.0073528522167242115,279,sensor_residual_k2,subspace_ablation
15,2005-01-26,0.01,1,dtr,dtr,0.19342516362667084,2.018606662750244,0.08530516922473907,0.3475991882808109,296,sensor_residual_k2,subspace_ablation
16,2005-02-11,0.01,1,dtr,dtr,0.16037632524967194,1.3082793951034546,0.05637061968445778,0.09648366942632237,281,sensor_residual_k2,subspace_ablation
17,2005-02-23,0.01,1,dtr,dtr,0.22607886791229248,0.8407312631607056,0.07394485920667648,0.05226637509238973,331,sensor_residual_k2,subspace_ablation
18,2005-03-09,0.01,1,dtr,dtr,0.42304641008377075,2.808095932006836,0.030152108520269394,0.23776151984666208,320,sensor_residual_k2,subspace_ablation
19,2005-03-23,0.01,1,dtr,dtr,0.16709166765213013,1.157148838043213,0.1322486251592636,0.17708004066241623,281,sensor_residual_k2,subspace_ablation
0,2004-06-30,0.03,1,dtr,dtr,0.28341126441955566,0.0,0.0,0.0,332,sensor_residual_k2,subspace_ablation
1,2004-07-14,0.03,1,dtr,dtr,0.3894513249397278,0.589765727519989,0.06185861676931381,0.021515887601979897,213,sensor_residual_k2,subspace_ablation
2,2004-07-31,0.03,1,dtr,dtr,0.7828096151351929,2.501310348510742,0.034551601856946945,0.21617394413166058,195,sensor_residual_k2,subspace_ablation
3,2004-08-11,0.03,1,dtr,dtr,0.6539307832717896,1.4069782495498657,0.008694660849869251,0.01721184449751278,220,sensor_residual_k2,subspace_ablation
4,2004-08-25,0.03,1,dtr,dtr,0.295713871717453,1.578414797782898,0.15723828971385956,0.3917424173863639,166,sensor_residual_k2,subspace_ablation
5,2004-09-08,0.03,1,dtr,dtr,0.31435146927833557,1.030644178390503,0.14352931082248688,0.15246076988102883,237,sensor_residual_k2,subspace_ablation
6,2004-09-22,0.03,1,dtr,dtr,0.17878612875938416,1.0603092908859253,0.05129675194621086,0.05767067050370513,201,sensor_residual_k2,subspace_ablation
7,2004-10-07,0.03,1,dtr,dtr,0.1631683111190796,2.3673222064971924,0.007681682240217924,0.043049794452500935,116,sensor_residual_k2,subspace_ablation
8,2004-10-20,0.03,1,dtr,dtr,0.2327776551246643,0.7426848411560059,0.24469472467899323,0.13496890545669069,322,sensor_residual_k2,subspace_ablation
9,2004-11-03,0.03,1,dtr,dtr,0.22542840242385864,4.305335521697998,0.04018036648631096,0.7447798158462994,305,sensor_residual_k2,subspace_ablation
10,2004-11-17,0.03,1,dtr,dtr,0.9258995056152344,1.8594954013824463,0.1613578051328659,0.5579306178800555,328,sensor_residual_k2,subspace_ablation
11,2004-12-01,0.03,1,dtr,dtr,0.2976836562156677,1.149946928024292,0.17540904879570007,0.23195705612539025,307,sensor_residual_k2,subspace_ablation
12,2004-12-17,0.03,1,dtr,dtr,0.880357563495636,1.5976122617721558,0.009840207174420357,0.02511579978413984,237,sensor_residual_k2,subspace_ablation
13,2005-01-01,0.03,1,dtr,dtr,0.23587815463542938,1.4250354766845703,0.03854012116789818,0.07826443033087728,224,sensor_residual_k2,subspace_ablation
14,2005-01-12,0.03,1,dtr,dtr,0.7494781613349915,1.3407779932022095,0.004550979007035494,0.00818122954997831,279,sensor_residual_k2,subspace_ablation
15,2005-01-26,0.03,1,dtr,dtr,0.17543700337409973,2.018606662750244,0.06644932925701141,0.2707659233485584,296,sensor_residual_k2,subspace_ablation
16,2005-02-11,0.03,1,dtr,dtr,0.1644090861082077,1.3082793951034546,0.04016804322600365,0.06875142096741069,281,sensor_residual_k2,subspace_ablation
17,2005-02-23,0.03,1,dtr,dtr,0.19970741868019104,0.8407312631607056,0.056143663823604584,0.039683972948867274,331,sensor_residual_k2,subspace_ablation
18,2005-03-09,0.03,1,dtr,dtr,0.45071887969970703,2.808095932006836,0.02401377074420452,0.18935825418488395,320,sensor_residual_k2,subspace_ablation
19,2005-03-23,0.03,1,dtr,dtr,0.16362524032592773,1.157148838043213,0.10432833433151245,0.13969495458586476,281,sensor_residual_k2,subspace_ablation
0,2004-06-30,0.08,1,dtr,dtr,0.21248182654380798,0.0,0.0,0.0,332,sensor_residual_k2,subspace_ablation
1,2004-07-14,0.08,1,dtr,dtr,0.3020951449871063,0.589765727519989,0.054352398961782455,0.018905047801518318,213,sensor_residual_k2,subspace_ablation
2,2004-07-31,0.08,1,dtr,dtr,0.5575363636016846,2.501310348510742,0.03056342527270317,0.1912217041261464,195,sensor_residual_k2,subspace_ablation
3,2004-08-11,0.08,1,dtr,dtr,0.4603676199913025,1.4069782495498657,0.009001090191304684,0.017818448281758284,220,sensor_residual_k2,subspace_ablation
4,2004-08-25,0.08,1,dtr,dtr,0.2652566730976105,1.578414797782898,0.12714698910713196,0.3167731534530626,166,sensor_residual_k2,subspace_ablation
5,2004-09-08,0.08,1,dtr,dtr,0.3342283368110657,1.030644178390503,0.12451715022325516,0.132265531532497,237,sensor_residual_k2,subspace_ablation
6,2004-09-22,0.08,1,dtr,dtr,0.19469033181667328,1.0603092908859253,0.03291170671582222,0.03700117691102595,201,sensor_residual_k2,subspace_ablation
7,2004-10-07,0.08,1,dtr,dtr,0.14015699923038483,2.3673222064971924,0.005374448373913765,0.030119561127017105,116,sensor_residual_k2,subspace_ablation
8,2004-10-20,0.08,1,dtr,dtr,0.28016069531440735,0.7426848411560059,0.18948259949684143,0.10451495875412593,322,sensor_residual_k2,subspace_ablation
9,2004-11-03,0.08,1,dtr,dtr,0.23529328405857086,4.305335521697998,0.029039926826953888,0.5382815849063319,305,sensor_residual_k2,subspace_ablation
10,2004-11-17,0.08,1,dtr,dtr,1.0558308362960815,1.8594954013824463,0.12012479454278946,0.4153582827108134,328,sensor_residual_k2,subspace_ablation
11,2004-12-01,0.08,1,dtr,dtr,0.3510899841785431,1.149946928024292,0.13191109895706177,0.17443632694218877,307,sensor_residual_k2,subspace_ablation
12,2004-12-17,0.08,1,dtr,dtr,1.1498095989227295,1.5976122617721558,0.010981478728353977,0.028028741284237824,237,sensor_residual_k2,subspace_ablation
13,2005-01-01,0.08,1,dtr,dtr,0.2719839811325073,1.4250354766845703,0.028399839997291565,0.057672296596915563,224,sensor_residual_k2,subspace_ablation
14,2005-01-12,0.08,1,dtr,dtr,0.756594717502594,1.3407779932022095,0.006198353134095669,0.01114269034057723,279,sensor_residual_k2,subspace_ablation
15,2005-01-26,0.08,1,dtr,dtr,0.25635889172554016,2.018606662750244,0.05405250936746597,0.22025169812597095,296,sensor_residual_k2,subspace_ablation
16,2005-02-11,0.08,1,dtr,dtr,0.21515808999538422,1.3082793951034546,0.03469615429639816,0.0593857633681707,281,sensor_residual_k2,subspace_ablation
17,2005-02-23,0.08,1,dtr,dtr,0.2707329988479614,0.8407312631607056,0.03223109617829323,0.022781875313131437,331,sensor_residual_k2,subspace_ablation
18,2005-03-09,0.08,1,dtr,dtr,0.4885789752006531,2.808095932006836,0.015125202015042305,0.11926830976569211,320,sensor_residual_k2,subspace_ablation
19,2005-03-23,0.08,1,dtr,dtr,0.16902947425842285,1.157148838043213,0.06902574002742767,0.09242501263124908,281,sensor_residual_k2,subspace_ablation
0,2004-06-30,0.0,1,standard,standard,0.3633093535900116,0.0,0.0,0.0,332,sensor_residual_k3,subspace_ablation
1,2004-07-14,0.0,1,standard,standard,0.46581074595451355,0.589765727519989,0.06492885202169418,0.02258378792131944,213,sensor_residual_k3,subspace_ablation
2,2004-07-31,0.0,1,standard,standard,1.1517995595932007,2.501310348510742,0.058177318423986435,0.36398950285391923,195,sensor_residual_k3,subspace_ablation
3,2004-08-11,0.0,1,standard,standard,0.9711520671844482,1.4069782495498657,0.007894289679825306,0.015627439498058903,220,sensor_residual_k3,subspace_ablation
4,2004-08-25,0.0,1,standard,standard,0.44631636142730713,1.578414797782898,0.17478039860725403,0.43544670949268705,166,sensor_residual_k3,subspace_ablation
5,2004-09-08,0.0,1,standard,standard,0.4142194390296936,1.030644178390503,0.16940158605575562,0.17994301011498692,237,sensor_residual_k3,subspace_ablation
6,2004-09-22,0.0,1,standard,standard,0.24140194058418274,1.0603092908859253,0.054374054074287415,0.06113034524597238,201,sensor_residual_k3,subspace_ablation
7,2004-10-07,0.0,1,standard,standard,0.19944420456886292,2.3673222064971924,0.005534748081117868,0.03101791505915489,116,sensor_residual_k3,subspace_ablation
8,2004-10-20,0.0,1,standard,standard,0.26728948950767517,0.7426848411560059,0.2417249083518982,0.13333081187048337,322,sensor_residual_k3,subspace_ablation
9,2004-11-03,0.0,1,standard,standard,0.2477637678384781,4.305335521697998,0.04265890643000603,0.7907218189751611,305,sensor_residual_k3,subspace_ablation
10,2004-11-17,0.0,1,standard,standard,0.9240242838859558,1.8594954013824463,0.21653863787651062,0.7487306605705648,328,sensor_residual_k3,subspace_ablation
11,2004-12-01,0.0,1,standard,standard,0.3176860511302948,1.149946928024292,0.23048661649227142,0.3047904164859691,307,sensor_residual_k3,subspace_ablation
12,2004-12-17,0.0,1,standard,standard,0.808178722858429,1.5976122617721558,0.010270826518535614,0.02621489750009962,237,sensor_residual_k3,subspace_ablation
13,2005-01-01,0.0,1,standard,standard,0.2814019024372101,1.4250354766845703,0.06879080832004547,0.1396952905704252,224,sensor_residual_k3,subspace_ablation
14,2005-01-12,0.0,1,standard,standard,0.7839218974113464,1.3407779932022095,0.008678670972585678,0.015601522069359698,279,sensor_residual_k3,subspace_ablation
15,2005-01-26,0.0,1,standard,standard,0.20080718398094177,2.018606662750244,0.09262387454509735,0.37742125008249144,296,sensor_residual_k3,subspace_ablation
16,2005-02-11,0.0,1,standard,standard,0.1700272262096405,1.3082793951034546,0.0578598752617836,0.09903267178993536,281,sensor_residual_k3,subspace_ablation
17,2005-02-23,0.0,1,standard,standard,0.22736789286136627,0.8407312631607056,0.0769021213054657,0.0543566538725523,331,sensor_residual_k3,subspace_ablation
18,2005-03-09,0.0,1,standard,standard,0.4190274178981781,2.808095932006836,0.032207928597927094,0.2539724891679814,320,sensor_residual_k3,subspace_ablation
19,2005-03-23,0.0,1,standard,standard,0.17603157460689545,1.157148838043213,0.1397060751914978,0.18706551728537277,281,sensor_residual_k3,subspace_ablation
0,2004-06-30,0.003,1,dtr,dtr,0.34047141671180725,0.0,0.0,0.0,332,sensor_residual_k3,subspace_ablation
1,2004-07-14,0.003,1,dtr,dtr,0.4452458322048187,0.589765727519989,0.06947441399097443,0.024164841710213478,213,sensor_residual_k3,subspace_ablation
2,2004-07-31,0.003,1,dtr,dtr,1.1405845880508423,2.501310348510742,0.05927462875843048,0.3708548836231037,195,sensor_residual_k3,subspace_ablation
3,2004-08-11,0.003,1,dtr,dtr,0.9663074612617493,1.4069782495498657,0.008699676021933556,0.01722177247091963,220,sensor_residual_k3,subspace_ablation
4,2004-08-25,0.003,1,dtr,dtr,0.4356561303138733,1.578414797782898,0.17161275446414948,0.42755486218057426,166,sensor_residual_k3,subspace_ablation
5,2004-09-08,0.003,1,dtr,dtr,0.3895608186721802,1.030644178390503,0.17175742983818054,0.18244545198368758,237,sensor_residual_k3,subspace_ablation
6,2004-09-22,0.003,1,dtr,dtr,0.23528160154819489,1.0603092908859253,0.056206587702035904,0.06319058179162464,201,sensor_residual_k3,subspace_ablation
7,2004-10-07,0.003,1,dtr,dtr,0.20861420035362244,2.3673222064971924,0.0060880351811647415,0.034118654608824475,116,sensor_residual_k3,subspace_ablation
8,2004-10-20,0.003,1,dtr,dtr,0.2550414204597473,0.7426848411560059,0.2591772973537445,0.14295721409175613,322,sensor_residual_k3,subspace_ablation
9,2004-11-03,0.003,1,dtr,dtr,0.25342923402786255,4.305335521697998,0.04281389340758324,0.7935946442555839,305,sensor_residual_k3,subspace_ablation
10,2004-11-17,0.003,1,dtr,dtr,0.9001479744911194,1.8594954013824463,0.22138497233390808,0.7654879434057069,328,sensor_residual_k3,subspace_ablation
11,2004-12-01,0.003,1,dtr,dtr,0.3261566758155823,1.149946928024292,0.23532547056674957,0.31118921035574015,307,sensor_residual_k3,subspace_ablation
12,2004-12-17,0.003,1,dtr,dtr,0.8081914186477661,1.5976122617721558,0.009916877374053001,0.02531149011354563,237,sensor_residual_k3,subspace_ablation
13,2005-01-01,0.003,1,dtr,dtr,0.28717997670173645,1.4250354766845703,0.07259770482778549,0.14742605470603595,224,sensor_residual_k3,subspace_ablation
14,2005-01-12,0.003,1,dtr,dtr,0.7945438027381897,1.3407779932022095,0.0073164296336472034,0.013152640393769375,279,sensor_residual_k3,subspace_ablation
15,2005-01-26,0.003,1,dtr,dtr,0.20339569449424744,2.018606662750244,0.09425949305295944,0.38408602398584185,296,sensor_residual_k3,subspace_ablation
16,2005-02-11,0.003,1,dtr,dtr,0.1741739809513092,1.3082793951034546,0.06119183823466301,0.10473564287337513,281,sensor_residual_k3,subspace_ablation
17,2005-02-23,0.003,1,dtr,dtr,0.2299094796180725,0.8407312631607056,0.07700592279434204,0.054430023781034995,331,sensor_residual_k3,subspace_ablation
18,2005-03-09,0.003,1,dtr,dtr,0.4247104227542877,2.808095932006836,0.03471948951482773,0.2737771585624399,320,sensor_residual_k3,subspace_ablation
19,2005-03-23,0.003,1,dtr,dtr,0.18445605039596558,1.157148838043213,0.140289768576622,0.1878470788951642,281,sensor_residual_k3,subspace_ablation
0,2004-06-30,0.01,1,dtr,dtr,0.3842572271823883,0.0,0.0,0.0,332,sensor_residual_k3,subspace_ablation
1,2004-07-14,0.01,1,dtr,dtr,0.5449888110160828,0.589765727519989,0.07689623534679413,0.026746326431886187,213,sensor_residual_k3,subspace_ablation
2,2004-07-31,0.01,1,dtr,dtr,1.395256757736206,2.501310348510742,0.060135167092084885,0.3762388877116191,195,sensor_residual_k3,subspace_ablation
3,2004-08-11,0.01,1,dtr,dtr,1.1646751165390015,1.4069782495498657,0.006298607215285301,0.012468645967028475,220,sensor_residual_k3,subspace_ablation
4,2004-08-25,0.01,1,dtr,dtr,0.44440367817878723,1.578414797782898,0.18299110233783722,0.45590280154071944,166,sensor_residual_k3,subspace_ablation
5,2004-09-08,0.01,1,dtr,dtr,0.42236533761024475,1.030644178390503,0.16362588107585907,0.17380789790135845,237,sensor_residual_k3,subspace_ablation
6,2004-09-22,0.01,1,dtr,dtr,0.2436598390340805,1.0603092908859253,0.05563809350132942,0.06255144889356924,201,sensor_residual_k3,subspace_ablation
7,2004-10-07,0.01,1,dtr,dtr,0.20924492180347443,2.3673222064971924,0.006071886513382196,0.03402815401182236,116,sensor_residual_k3,subspace_ablation
8,2004-10-20,0.01,1,dtr,dtr,0.26971420645713806,0.7426848411560059,0.26400792598724365,0.1456216959688642,322,sensor_residual_k3,subspace_ablation
9,2004-11-03,0.01,1,dtr,dtr,0.2527009844779968,4.305335521697998,0.040690016001462936,0.7542266354060553,305,sensor_residual_k3,subspace_ablation
10,2004-11-17,0.01,1,dtr,dtr,0.9188567399978638,1.8594954013824463,0.21247270703315735,0.7346717973763008,328,sensor_residual_k3,subspace_ablation
11,2004-12-01,0.01,1,dtr,dtr,0.3420398235321045,1.149946928024292,0.23339371383190155,0.30863469786939957,307,sensor_residual_k3,subspace_ablation
12,2004-12-17,0.01,1,dtr,dtr,0.8167606592178345,1.5976122617721558,0.0070337955839931965,0.017952813236429273,237,sensor_residual_k3,subspace_ablation
13,2005-01-01,0.01,1,dtr,dtr,0.27532705664634705,1.4250354766845703,0.06827162951231003,0.13864098060989702,224,sensor_residual_k3,subspace_ablation
